"t_pct","t_num","M","mu","C","pre_vote","post_vote","N","R","B_func"
0.575,440.693122596308,459.146750902364,494.291038168674,492.15765402689,0.51,0.85,100,3,"lognorm"
0.6,454.454659707946,459.146750902364,494.291038168674,492.15765402689,0.51,0.81,100,3,"lognorm"
0.625,468.10074292132,459.146750902364,494.291038168674,492.15765402689,0.47,0.75,100,3,"lognorm"
0.65,483.175407779557,459.146750902364,494.291038168674,492.15765402689,0.44,0.65,100,3,"lognorm"
0.675,500.139452916418,459.146750902364,494.291038168674,492.15765402689,0.4,0.27,100,3,"lognorm"
0.7,518.273358010758,459.146750902364,494.291038168674,492.15765402689,0.36,0.18,100,3,"lognorm"
0.725,535.971929267397,459.146750902364,494.291038168674,492.15765402689,0.33,0.16,100,3,"lognorm"
0.75,558.664504154432,459.146750902364,494.291038168674,492.15765402689,0.32,0.1,100,3,"lognorm"
0.775,582.786290142277,459.146750902364,494.291038168674,492.15765402689,0.28,0.08,100,3,"lognorm"
0.8,610.027654835584,459.146750902364,494.291038168674,492.15765402689,0.24,0.07,100,3,"lognorm"
0.825,638.886380236498,459.146750902364,494.291038168674,492.15765402689,0.22,0.06,100,3,"lognorm"
0.85,674.012670870959,459.146750902364,494.291038168674,492.15765402689,0.19,0.04,100,3,"lognorm"
0.875,713.662515518841,459.146750902364,494.291038168674,492.15765402689,0.17,0.03,100,3,"lognorm"
0.9,758.007667161277,459.146750902364,494.291038168674,492.15765402689,0.13,0.02,100,3,"lognorm"
0.1,211.880215065528,420.890693532976,478.302211244003,492.379250374136,0.9,1,100,3,"lognorm"
0.125,226.658623991717,420.890693532976,478.302211244003,492.379250374136,0.9,1,100,3,"lognorm"
0.15,240.229719733318,420.890693532976,478.302211244003,492.379250374136,0.89,1,100,3,"lognorm"
0.175,252.128495355454,420.890693532976,478.302211244003,492.379250374136,0.85,1,100,3,"lognorm"
0.2,263.105427081737,420.890693532976,478.302211244003,492.379250374136,0.83,1,100,3,"lognorm"
0.225,274.636162266976,420.890693532976,478.302211244003,492.379250374136,0.81,1,100,3,"lognorm"
0.25,286.026619792226,420.890693532976,478.302211244003,492.379250374136,0.77,0.99,100,3,"lognorm"
0.275,297.256816866007,420.890693532976,478.302211244003,492.379250374136,0.76,0.98,100,3,"lognorm"
0.3,308.060644766795,420.890693532976,478.302211244003,492.379250374136,0.75,0.97,100,3,"lognorm"
0.325,316.473161678108,420.890693532976,478.302211244003,492.379250374136,0.71,0.97,100,3,"lognorm"
0.35,327.505575428883,420.890693532976,478.302211244003,492.379250374136,0.71,0.97,100,3,"lognorm"
0.375,339.206276492618,420.890693532976,478.302211244003,492.379250374136,0.68,0.97,100,3,"lognorm"
0.4,351.377462704193,420.890693532976,478.302211244003,492.379250374136,0.68,0.96,100,3,"lognorm"
0.425,362.49327594377,420.890693532976,478.302211244003,492.379250374136,0.67,0.95,100,3,"lognorm"
0.45,374.623953860834,420.890693532976,478.302211244003,492.379250374136,0.65,0.94,100,3,"lognorm"
0.475,386.933283665923,420.890693532976,478.302211244003,492.379250374136,0.58,0.91,100,3,"lognorm"
0.5,398.541813707042,420.890693532976,478.302211244003,492.379250374136,0.54,0.89,100,3,"lognorm"
0.525,411.655281513087,420.890693532976,478.302211244003,492.379250374136,0.51,0.87,100,3,"lognorm"
0.55,425.230698668214,420.890693532976,478.302211244003,492.379250374136,0.45,0.85,100,3,"lognorm"
0.575,440.693122596308,420.890693532976,478.302211244003,492.379250374136,0.44,0.82,100,3,"lognorm"
0.6,454.454659707946,420.890693532976,478.302211244003,492.379250374136,0.4,0.78,100,3,"lognorm"
0.625,468.10074292132,420.890693532976,478.302211244003,492.379250374136,0.38,0.71,100,3,"lognorm"
0.65,483.175407779557,420.890693532976,478.302211244003,492.379250374136,0.37,0.57,100,3,"lognorm"
0.675,500.139452916418,420.890693532976,478.302211244003,492.379250374136,0.35,0.25,100,3,"lognorm"
0.7,518.273358010758,420.890693532976,478.302211244003,492.379250374136,0.31,0.17,100,3,"lognorm"
0.725,535.971929267397,420.890693532976,478.302211244003,492.379250374136,0.3,0.13,100,3,"lognorm"
0.75,558.664504154432,420.890693532976,478.302211244003,492.379250374136,0.3,0.12,100,3,"lognorm"
0.775,582.786290142277,420.890693532976,478.302211244003,492.379250374136,0.28,0.08,100,3,"lognorm"
0.8,610.027654835584,420.890693532976,478.302211244003,492.379250374136,0.24,0.06,100,3,"lognorm"
0.825,638.886380236498,420.890693532976,478.302211244003,492.379250374136,0.23,0.06,100,3,"lognorm"
0.85,674.012670870959,420.890693532976,478.302211244003,492.379250374136,0.23,0.04,100,3,"lognorm"
0.875,713.662515518841,420.890693532976,478.302211244003,492.379250374136,0.18,0.04,100,3,"lognorm"
0.9,758.007667161277,420.890693532976,478.302211244003,492.379250374136,0.13,0.04,100,3,"lognorm"
0.1,211.880215065528,423.203554915048,453.306882801067,429.932824113918,0.9,0.98,100,3,"lognorm"
0.125,226.658623991717,423.203554915048,453.306882801067,429.932824113918,0.88,0.98,100,3,"lognorm"
0.15,240.229719733318,423.203554915048,453.306882801067,429.932824113918,0.85,0.98,100,3,"lognorm"
0.175,252.128495355454,423.203554915048,453.306882801067,429.932824113918,0.82,0.97,100,3,"lognorm"
0.2,263.105427081737,423.203554915048,453.306882801067,429.932824113918,0.8,0.96,100,3,"lognorm"
0.225,274.636162266976,423.203554915048,453.306882801067,429.932824113918,0.71,0.96,100,3,"lognorm"
0.25,286.026619792226,423.203554915048,453.306882801067,429.932824113918,0.69,0.95,100,3,"lognorm"
0.275,297.256816866007,423.203554915048,453.306882801067,429.932824113918,0.68,0.95,100,3,"lognorm"
0.3,308.060644766795,423.203554915048,453.306882801067,429.932824113918,0.66,0.95,100,3,"lognorm"
0.325,316.473161678108,423.203554915048,453.306882801067,429.932824113918,0.65,0.94,100,3,"lognorm"
0.35,327.505575428883,423.203554915048,453.306882801067,429.932824113918,0.64,0.94,100,3,"lognorm"
0.375,339.206276492618,423.203554915048,453.306882801067,429.932824113918,0.62,0.94,100,3,"lognorm"
0.4,351.377462704193,423.203554915048,453.306882801067,429.932824113918,0.61,0.9,100,3,"lognorm"
0.425,362.49327594377,423.203554915048,453.306882801067,429.932824113918,0.6,0.9,100,3,"lognorm"
0.45,374.623953860834,423.203554915048,453.306882801067,429.932824113918,0.59,0.85,100,3,"lognorm"
0.475,386.933283665923,423.203554915048,453.306882801067,429.932824113918,0.58,0.81,100,3,"lognorm"
0.5,398.541813707042,423.203554915048,453.306882801067,429.932824113918,0.54,0.8,100,3,"lognorm"
0.525,411.655281513087,423.203554915048,453.306882801067,429.932824113918,0.52,0.76,100,3,"lognorm"
0.55,425.230698668214,423.203554915048,453.306882801067,429.932824113918,0.49,0.66,100,3,"lognorm"
0.575,440.693122596308,423.203554915048,453.306882801067,429.932824113918,0.44,0.32,100,3,"lognorm"
0.6,454.454659707946,423.203554915048,453.306882801067,429.932824113918,0.43,0.17,100,3,"lognorm"
0.625,468.10074292132,423.203554915048,453.306882801067,429.932824113918,0.37,0.13,100,3,"lognorm"
0.65,483.175407779557,423.203554915048,453.306882801067,429.932824113918,0.35,0.1,100,3,"lognorm"
0.675,500.139452916418,423.203554915048,453.306882801067,429.932824113918,0.35,0.08,100,3,"lognorm"
0.7,518.273358010758,423.203554915048,453.306882801067,429.932824113918,0.33,0.07,100,3,"lognorm"
0.725,535.971929267397,423.203554915048,453.306882801067,429.932824113918,0.31,0.05,100,3,"lognorm"
0.75,558.664504154432,423.203554915048,453.306882801067,429.932824113918,0.29,0.05,100,3,"lognorm"
0.775,582.786290142277,423.203554915048,453.306882801067,429.932824113918,0.26,0.04,100,3,"lognorm"
0.8,610.027654835584,423.203554915048,453.306882801067,429.932824113918,0.24,0.03,100,3,"lognorm"
0.825,638.886380236498,423.203554915048,453.306882801067,429.932824113918,0.18,0.01,100,3,"lognorm"
0.85,674.012670870959,423.203554915048,453.306882801067,429.932824113918,0.16,0.01,100,3,"lognorm"
0.875,713.662515518841,423.203554915048,453.306882801067,429.932824113918,0.15,0.01,100,3,"lognorm"
0.9,758.007667161277,423.203554915048,453.306882801067,429.932824113918,0.12,0.01,100,3,"lognorm"
0.1,211.880215065528,419.740508374962,483.562873846759,485.580994376554,0.89,1,100,3,"lognorm"
0.125,226.658623991717,419.740508374962,483.562873846759,485.580994376554,0.86,1,100,3,"lognorm"
0.15,240.229719733318,419.740508374962,483.562873846759,485.580994376554,0.85,1,100,3,"lognorm"
0.175,252.128495355454,419.740508374962,483.562873846759,485.580994376554,0.85,1,100,3,"lognorm"
0.2,263.105427081737,419.740508374962,483.562873846759,485.580994376554,0.83,1,100,3,"lognorm"
0.225,274.636162266976,419.740508374962,483.562873846759,485.580994376554,0.8,1,100,3,"lognorm"
0.25,286.026619792226,419.740508374962,483.562873846759,485.580994376554,0.79,1,100,3,"lognorm"
0.275,297.256816866007,419.740508374962,483.562873846759,485.580994376554,0.78,1,100,3,"lognorm"
0.3,308.060644766795,419.740508374962,483.562873846759,485.580994376554,0.74,1,100,3,"lognorm"
0.325,316.473161678108,419.740508374962,483.562873846759,485.580994376554,0.72,0.99,100,3,"lognorm"
0.35,327.505575428883,419.740508374962,483.562873846759,485.580994376554,0.71,0.98,100,3,"lognorm"
0.375,339.206276492618,419.740508374962,483.562873846759,485.580994376554,0.7,0.96,100,3,"lognorm"
0.4,351.377462704193,419.740508374962,483.562873846759,485.580994376554,0.66,0.96,100,3,"lognorm"
0.425,362.49327594377,419.740508374962,483.562873846759,485.580994376554,0.65,0.95,100,3,"lognorm"
0.45,374.623953860834,419.740508374962,483.562873846759,485.580994376554,0.59,0.95,100,3,"lognorm"
0.475,386.933283665923,419.740508374962,483.562873846759,485.580994376554,0.57,0.94,100,3,"lognorm"
0.5,398.541813707042,419.740508374962,483.562873846759,485.580994376554,0.52,0.93,100,3,"lognorm"
0.525,411.655281513087,419.740508374962,483.562873846759,485.580994376554,0.51,0.91,100,3,"lognorm"
0.55,425.230698668214,419.740508374962,483.562873846759,485.580994376554,0.49,0.9,100,3,"lognorm"
0.575,440.693122596308,419.740508374962,483.562873846759,485.580994376554,0.46,0.87,100,3,"lognorm"
0.6,454.454659707946,419.740508374962,483.562873846759,485.580994376554,0.44,0.81,100,3,"lognorm"
0.625,468.10074292132,419.740508374962,483.562873846759,485.580994376554,0.39,0.78,100,3,"lognorm"
0.65,483.175407779557,419.740508374962,483.562873846759,485.580994376554,0.34,0.63,100,3,"lognorm"
0.675,500.139452916418,419.740508374962,483.562873846759,485.580994376554,0.33,0.19,100,3,"lognorm"
0.7,518.273358010758,419.740508374962,483.562873846759,485.580994376554,0.3,0.15,100,3,"lognorm"
0.725,535.971929267397,419.740508374962,483.562873846759,485.580994376554,0.29,0.11,100,3,"lognorm"
0.75,558.664504154432,419.740508374962,483.562873846759,485.580994376554,0.29,0.07,100,3,"lognorm"
0.775,582.786290142277,419.740508374962,483.562873846759,485.580994376554,0.27,0.07,100,3,"lognorm"
0.8,610.027654835584,419.740508374962,483.562873846759,485.580994376554,0.23,0.04,100,3,"lognorm"
0.825,638.886380236498,419.740508374962,483.562873846759,485.580994376554,0.2,0.01,100,3,"lognorm"
0.85,674.012670870959,419.740508374962,483.562873846759,485.580994376554,0.2,0.01,100,3,"lognorm"
0.875,713.662515518841,419.740508374962,483.562873846759,485.580994376554,0.19,0.01,100,3,"lognorm"
0.9,758.007667161277,419.740508374962,483.562873846759,485.580994376554,0.13,0.01,100,3,"lognorm"
0.1,211.880215065528,354.898136883945,453.419651125529,444.745203887208,0.82,0.98,100,3,"lognorm"
0.125,226.658623991717,354.898136883945,453.419651125529,444.745203887208,0.8,0.97,100,3,"lognorm"
0.15,240.229719733318,354.898136883945,453.419651125529,444.745203887208,0.76,0.97,100,3,"lognorm"
0.175,252.128495355454,354.898136883945,453.419651125529,444.745203887208,0.73,0.97,100,3,"lognorm"
0.2,263.105427081737,354.898136883945,453.419651125529,444.745203887208,0.72,0.97,100,3,"lognorm"
0.225,274.636162266976,354.898136883945,453.419651125529,444.745203887208,0.71,0.97,100,3,"lognorm"
0.25,286.026619792226,354.898136883945,453.419651125529,444.745203887208,0.69,0.96,100,3,"lognorm"
0.275,297.256816866007,354.898136883945,453.419651125529,444.745203887208,0.66,0.92,100,3,"lognorm"
0.3,308.060644766795,354.898136883945,453.419651125529,444.745203887208,0.62,0.92,100,3,"lognorm"
0.325,316.473161678108,354.898136883945,453.419651125529,444.745203887208,0.61,0.92,100,3,"lognorm"
0.35,327.505575428883,354.898136883945,453.419651125529,444.745203887208,0.58,0.91,100,3,"lognorm"
0.375,339.206276492618,354.898136883945,453.419651125529,444.745203887208,0.54,0.89,100,3,"lognorm"
0.4,351.377462704193,354.898136883945,453.419651125529,444.745203887208,0.51,0.88,100,3,"lognorm"
0.425,362.49327594377,354.898136883945,453.419651125529,444.745203887208,0.47,0.85,100,3,"lognorm"
0.45,374.623953860834,354.898136883945,453.419651125529,444.745203887208,0.46,0.83,100,3,"lognorm"
0.475,386.933283665923,354.898136883945,453.419651125529,444.745203887208,0.45,0.8,100,3,"lognorm"
0.5,398.541813707042,354.898136883945,453.419651125529,444.745203887208,0.43,0.79,100,3,"lognorm"
0.525,411.655281513087,354.898136883945,453.419651125529,444.745203887208,0.43,0.79,100,3,"lognorm"
0.55,425.230698668214,354.898136883945,453.419651125529,444.745203887208,0.42,0.74,100,3,"lognorm"
0.575,440.693122596308,354.898136883945,453.419651125529,444.745203887208,0.38,0.68,100,3,"lognorm"
0.6,454.454659707946,354.898136883945,453.419651125529,444.745203887208,0.37,0.26,100,3,"lognorm"
0.625,468.10074292132,354.898136883945,453.419651125529,444.745203887208,0.36,0.19,100,3,"lognorm"
0.65,483.175407779557,354.898136883945,453.419651125529,444.745203887208,0.34,0.16,100,3,"lognorm"
0.675,500.139452916418,354.898136883945,453.419651125529,444.745203887208,0.34,0.13,100,3,"lognorm"
0.7,518.273358010758,354.898136883945,453.419651125529,444.745203887208,0.33,0.11,100,3,"lognorm"
0.725,535.971929267397,354.898136883945,453.419651125529,444.745203887208,0.32,0.11,100,3,"lognorm"
0.75,558.664504154432,354.898136883945,453.419651125529,444.745203887208,0.3,0.08,100,3,"lognorm"
0.775,582.786290142277,354.898136883945,453.419651125529,444.745203887208,0.26,0.07,100,3,"lognorm"
0.8,610.027654835584,354.898136883945,453.419651125529,444.745203887208,0.25,0.06,100,3,"lognorm"
0.825,638.886380236498,354.898136883945,453.419651125529,444.745203887208,0.23,0.06,100,3,"lognorm"
0.85,674.012670870959,354.898136883945,453.419651125529,444.745203887208,0.21,0.06,100,3,"lognorm"
0.875,713.662515518841,354.898136883945,453.419651125529,444.745203887208,0.21,0.03,100,3,"lognorm"
0.9,758.007667161277,354.898136883945,453.419651125529,444.745203887208,0.16,0.01,100,3,"lognorm"
0.1,211.880215065528,392.313330772421,467.886307232588,470.652469269733,0.86,0.99,100,3,"lognorm"
0.125,226.658623991717,392.313330772421,467.886307232588,470.652469269733,0.85,0.99,100,3,"lognorm"
0.15,240.229719733318,392.313330772421,467.886307232588,470.652469269733,0.82,0.98,100,3,"lognorm"
0.175,252.128495355454,392.313330772421,467.886307232588,470.652469269733,0.81,0.98,100,3,"lognorm"
0.2,263.105427081737,392.313330772421,467.886307232588,470.652469269733,0.8,0.97,100,3,"lognorm"
0.225,274.636162266976,392.313330772421,467.886307232588,470.652469269733,0.79,0.95,100,3,"lognorm"
0.25,286.026619792226,392.313330772421,467.886307232588,470.652469269733,0.77,0.95,100,3,"lognorm"
0.275,297.256816866007,392.313330772421,467.886307232588,470.652469269733,0.76,0.94,100,3,"lognorm"
0.3,308.060644766795,392.313330772421,467.886307232588,470.652469269733,0.73,0.94,100,3,"lognorm"
0.325,316.473161678108,392.313330772421,467.886307232588,470.652469269733,0.73,0.93,100,3,"lognorm"
0.35,327.505575428883,392.313330772421,467.886307232588,470.652469269733,0.69,0.92,100,3,"lognorm"
0.375,339.206276492618,392.313330772421,467.886307232588,470.652469269733,0.66,0.91,100,3,"lognorm"
0.4,351.377462704193,392.313330772421,467.886307232588,470.652469269733,0.66,0.91,100,3,"lognorm"
0.425,362.49327594377,392.313330772421,467.886307232588,470.652469269733,0.63,0.9,100,3,"lognorm"
0.45,374.623953860834,392.313330772421,467.886307232588,470.652469269733,0.56,0.88,100,3,"lognorm"
0.475,386.933283665923,392.313330772421,467.886307232588,470.652469269733,0.52,0.87,100,3,"lognorm"
0.5,398.541813707042,392.313330772421,467.886307232588,470.652469269733,0.47,0.85,100,3,"lognorm"
0.525,411.655281513087,392.313330772421,467.886307232588,470.652469269733,0.46,0.82,100,3,"lognorm"
0.55,425.230698668214,392.313330772421,467.886307232588,470.652469269733,0.45,0.8,100,3,"lognorm"
0.575,440.693122596308,392.313330772421,467.886307232588,470.652469269733,0.43,0.78,100,3,"lognorm"
0.6,454.454659707946,392.313330772421,467.886307232588,470.652469269733,0.43,0.69,100,3,"lognorm"
0.625,468.10074292132,392.313330772421,467.886307232588,470.652469269733,0.41,0.53,100,3,"lognorm"
0.65,483.175407779557,392.313330772421,467.886307232588,470.652469269733,0.38,0.18,100,3,"lognorm"
0.675,500.139452916418,392.313330772421,467.886307232588,470.652469269733,0.37,0.15,100,3,"lognorm"
0.7,518.273358010758,392.313330772421,467.886307232588,470.652469269733,0.34,0.13,100,3,"lognorm"
0.725,535.971929267397,392.313330772421,467.886307232588,470.652469269733,0.29,0.1,100,3,"lognorm"
0.75,558.664504154432,392.313330772421,467.886307232588,470.652469269733,0.28,0.1,100,3,"lognorm"
0.775,582.786290142277,392.313330772421,467.886307232588,470.652469269733,0.25,0.09,100,3,"lognorm"
0.8,610.027654835584,392.313330772421,467.886307232588,470.652469269733,0.23,0.06,100,3,"lognorm"
0.825,638.886380236498,392.313330772421,467.886307232588,470.652469269733,0.21,0.05,100,3,"lognorm"
0.85,674.012670870959,392.313330772421,467.886307232588,470.652469269733,0.18,0.05,100,3,"lognorm"
0.875,713.662515518841,392.313330772421,467.886307232588,470.652469269733,0.13,0.05,100,3,"lognorm"
0.9,758.007667161277,392.313330772421,467.886307232588,470.652469269733,0.13,0.05,100,3,"lognorm"
0.1,211.880215065528,423.205255769102,466.965834960374,453.174117652041,0.89,1,100,3,"lognorm"
0.125,226.658623991717,423.205255769102,466.965834960374,453.174117652041,0.88,0.99,100,3,"lognorm"
0.15,240.229719733318,423.205255769102,466.965834960374,453.174117652041,0.84,0.99,100,3,"lognorm"
0.175,252.128495355454,423.205255769102,466.965834960374,453.174117652041,0.82,0.99,100,3,"lognorm"
0.2,263.105427081737,423.205255769102,466.965834960374,453.174117652041,0.82,0.99,100,3,"lognorm"
0.225,274.636162266976,423.205255769102,466.965834960374,453.174117652041,0.76,0.99,100,3,"lognorm"
0.25,286.026619792226,423.205255769102,466.965834960374,453.174117652041,0.72,0.98,100,3,"lognorm"
0.275,297.256816866007,423.205255769102,466.965834960374,453.174117652041,0.72,0.98,100,3,"lognorm"
0.3,308.060644766795,423.205255769102,466.965834960374,453.174117652041,0.71,0.97,100,3,"lognorm"
0.325,316.473161678108,423.205255769102,466.965834960374,453.174117652041,0.7,0.97,100,3,"lognorm"
0.35,327.505575428883,423.205255769102,466.965834960374,453.174117652041,0.68,0.95,100,3,"lognorm"
0.375,339.206276492618,423.205255769102,466.965834960374,453.174117652041,0.66,0.94,100,3,"lognorm"
0.4,351.377462704193,423.205255769102,466.965834960374,453.174117652041,0.64,0.93,100,3,"lognorm"
0.425,362.49327594377,423.205255769102,466.965834960374,453.174117652041,0.62,0.9,100,3,"lognorm"
0.45,374.623953860834,423.205255769102,466.965834960374,453.174117652041,0.59,0.9,100,3,"lognorm"
0.475,386.933283665923,423.205255769102,466.965834960374,453.174117652041,0.58,0.87,100,3,"lognorm"
0.5,398.541813707042,423.205255769102,466.965834960374,453.174117652041,0.54,0.85,100,3,"lognorm"
0.525,411.655281513087,423.205255769102,466.965834960374,453.174117652041,0.51,0.81,100,3,"lognorm"
0.55,425.230698668214,423.205255769102,466.965834960374,453.174117652041,0.5,0.75,100,3,"lognorm"
0.575,440.693122596308,423.205255769102,466.965834960374,453.174117652041,0.46,0.68,100,3,"lognorm"
0.6,454.454659707946,423.205255769102,466.965834960374,453.174117652041,0.4,0.53,100,3,"lognorm"
0.625,468.10074292132,423.205255769102,466.965834960374,453.174117652041,0.37,0.19,100,3,"lognorm"
0.65,483.175407779557,423.205255769102,466.965834960374,453.174117652041,0.36,0.17,100,3,"lognorm"
0.675,500.139452916418,423.205255769102,466.965834960374,453.174117652041,0.36,0.11,100,3,"lognorm"
0.7,518.273358010758,423.205255769102,466.965834960374,453.174117652041,0.33,0.08,100,3,"lognorm"
0.725,535.971929267397,423.205255769102,466.965834960374,453.174117652041,0.29,0.05,100,3,"lognorm"
0.75,558.664504154432,423.205255769102,466.965834960374,453.174117652041,0.28,0.05,100,3,"lognorm"
0.775,582.786290142277,423.205255769102,466.965834960374,453.174117652041,0.26,0.05,100,3,"lognorm"
0.8,610.027654835584,423.205255769102,466.965834960374,453.174117652041,0.21,0.05,100,3,"lognorm"
0.825,638.886380236498,423.205255769102,466.965834960374,453.174117652041,0.19,0.04,100,3,"lognorm"
0.85,674.012670870959,423.205255769102,466.965834960374,453.174117652041,0.19,0.03,100,3,"lognorm"
0.875,713.662515518841,423.205255769102,466.965834960374,453.174117652041,0.17,0.02,100,3,"lognorm"
0.9,758.007667161277,423.205255769102,466.965834960374,453.174117652041,0.14,0.01,100,3,"lognorm"
0.1,211.880215065528,389.782726879034,419.2379794836,412.120959190736,0.8,0.98,100,3,"lognorm"
0.125,226.658623991717,389.782726879034,419.2379794836,412.120959190736,0.77,0.98,100,3,"lognorm"
0.15,240.229719733318,389.782726879034,419.2379794836,412.120959190736,0.76,0.97,100,3,"lognorm"
0.175,252.128495355454,389.782726879034,419.2379794836,412.120959190736,0.72,0.96,100,3,"lognorm"
0.2,263.105427081737,389.782726879034,419.2379794836,412.120959190736,0.72,0.95,100,3,"lognorm"
0.225,274.636162266976,389.782726879034,419.2379794836,412.120959190736,0.72,0.94,100,3,"lognorm"
0.25,286.026619792226,389.782726879034,419.2379794836,412.120959190736,0.7,0.94,100,3,"lognorm"
0.275,297.256816866007,389.782726879034,419.2379794836,412.120959190736,0.68,0.94,100,3,"lognorm"
0.3,308.060644766795,389.782726879034,419.2379794836,412.120959190736,0.67,0.93,100,3,"lognorm"
0.325,316.473161678108,389.782726879034,419.2379794836,412.120959190736,0.66,0.93,100,3,"lognorm"
0.35,327.505575428883,389.782726879034,419.2379794836,412.120959190736,0.61,0.9,100,3,"lognorm"
0.375,339.206276492618,389.782726879034,419.2379794836,412.120959190736,0.6,0.88,100,3,"lognorm"
0.4,351.377462704193,389.782726879034,419.2379794836,412.120959190736,0.59,0.86,100,3,"lognorm"
0.425,362.49327594377,389.782726879034,419.2379794836,412.120959190736,0.55,0.85,100,3,"lognorm"
0.45,374.623953860834,389.782726879034,419.2379794836,412.120959190736,0.53,0.85,100,3,"lognorm"
0.475,386.933283665923,389.782726879034,419.2379794836,412.120959190736,0.5,0.79,100,3,"lognorm"
0.5,398.541813707042,389.782726879034,419.2379794836,412.120959190736,0.48,0.77,100,3,"lognorm"
0.525,411.655281513087,389.782726879034,419.2379794836,412.120959190736,0.43,0.65,100,3,"lognorm"
0.55,425.230698668214,389.782726879034,419.2379794836,412.120959190736,0.4,0.24,100,3,"lognorm"
0.575,440.693122596308,389.782726879034,419.2379794836,412.120959190736,0.39,0.18,100,3,"lognorm"
0.6,454.454659707946,389.782726879034,419.2379794836,412.120959190736,0.38,0.17,100,3,"lognorm"
0.625,468.10074292132,389.782726879034,419.2379794836,412.120959190736,0.36,0.12,100,3,"lognorm"
0.65,483.175407779557,389.782726879034,419.2379794836,412.120959190736,0.33,0.11,100,3,"lognorm"
0.675,500.139452916418,389.782726879034,419.2379794836,412.120959190736,0.3,0.08,100,3,"lognorm"
0.7,518.273358010758,389.782726879034,419.2379794836,412.120959190736,0.25,0.06,100,3,"lognorm"
0.725,535.971929267397,389.782726879034,419.2379794836,412.120959190736,0.23,0.04,100,3,"lognorm"
0.75,558.664504154432,389.782726879034,419.2379794836,412.120959190736,0.19,0.04,100,3,"lognorm"
0.775,582.786290142277,389.782726879034,419.2379794836,412.120959190736,0.18,0.04,100,3,"lognorm"
0.8,610.027654835584,389.782726879034,419.2379794836,412.120959190736,0.17,0.02,100,3,"lognorm"
0.825,638.886380236498,389.782726879034,419.2379794836,412.120959190736,0.15,0.01,100,3,"lognorm"
0.85,674.012670870959,389.782726879034,419.2379794836,412.120959190736,0.12,0.01,100,3,"lognorm"
0.875,713.662515518841,389.782726879034,419.2379794836,412.120959190736,0.11,0,100,3,"lognorm"
0.9,758.007667161277,389.782726879034,419.2379794836,412.120959190736,0.1,0,100,3,"lognorm"
0.1,211.880215065528,439.215343987074,507.850755620607,487.767020498731,0.94,1,100,3,"lognorm"
0.125,226.658623991717,439.215343987074,507.850755620607,487.767020498731,0.93,1,100,3,"lognorm"
0.15,240.229719733318,439.215343987074,507.850755620607,487.767020498731,0.91,1,100,3,"lognorm"
0.175,252.128495355454,439.215343987074,507.850755620607,487.767020498731,0.91,1,100,3,"lognorm"
0.2,263.105427081737,439.215343987074,507.850755620607,487.767020498731,0.87,1,100,3,"lognorm"
0.225,274.636162266976,439.215343987074,507.850755620607,487.767020498731,0.86,1,100,3,"lognorm"
0.25,286.026619792226,439.215343987074,507.850755620607,487.767020498731,0.84,1,100,3,"lognorm"
0.275,297.256816866007,439.215343987074,507.850755620607,487.767020498731,0.84,1,100,3,"lognorm"
0.3,308.060644766795,439.215343987074,507.850755620607,487.767020498731,0.82,1,100,3,"lognorm"
0.325,316.473161678108,439.215343987074,507.850755620607,487.767020498731,0.79,1,100,3,"lognorm"
