"t_pct","t_num","M","mu","C","pre_vote","post_vote","N","R","B_func"
0.8,618.397003519279,391.1878059974,459.872662484548,463.981064818667,0.219,0.016,1000,10,"lognorm"
0.825,644.915792652214,391.1878059974,459.872662484548,463.981064818667,0.2,0.015,1000,10,"lognorm"
0.85,682.620675459037,391.1878059974,459.872662484548,463.981064818667,0.177,0.011,1000,10,"lognorm"
0.875,716.068668016437,391.1878059974,459.872662484548,463.981064818667,0.149,0.011,1000,10,"lognorm"
0.9,763.283022678979,391.1878059974,459.872662484548,463.981064818667,0.125,0.01,1000,10,"lognorm"
0.1,212.174976018983,400.394805776979,452.431556817393,447.342398503344,0.902,0.999,1000,10,"lognorm"
0.125,226.209690974297,400.394805776979,452.431556817393,447.342398503344,0.879,0.998,1000,10,"lognorm"
0.15,240.02010691149,400.394805776979,452.431556817393,447.342398503344,0.851,0.998,1000,10,"lognorm"
0.175,252.89186496701,400.394805776979,452.431556817393,447.342398503344,0.824,0.997,1000,10,"lognorm"
0.2,264.442361235886,400.394805776979,452.431556817393,447.342398503344,0.802,0.996,1000,10,"lognorm"
0.225,277.672298822049,400.394805776979,452.431556817393,447.342398503344,0.773,0.992,1000,10,"lognorm"
0.25,288.096964883889,400.394805776979,452.431556817393,447.342398503344,0.749,0.991,1000,10,"lognorm"
0.275,299.677280075402,400.394805776979,452.431556817393,447.342398503344,0.727,0.991,1000,10,"lognorm"
0.3,311.33354887476,400.394805776979,452.431556817393,447.342398503344,0.698,0.99,1000,10,"lognorm"
0.325,323.017454973467,400.394805776979,452.431556817393,447.342398503344,0.671,0.987,1000,10,"lognorm"
0.35,335.569342299749,400.394805776979,452.431556817393,447.342398503344,0.647,0.983,1000,10,"lognorm"
0.375,346.065653398334,400.394805776979,452.431556817393,447.342398503344,0.622,0.978,1000,10,"lognorm"
0.4,357.287354040076,400.394805776979,452.431556817393,447.342398503344,0.589,0.977,1000,10,"lognorm"
0.425,368.413672965098,400.394805776979,452.431556817393,447.342398503344,0.57,0.972,1000,10,"lognorm"
0.45,380.092793346818,400.394805776979,452.431556817393,447.342398503344,0.544,0.963,1000,10,"lognorm"
0.475,392.564519289872,400.394805776979,452.431556817393,447.342398503344,0.519,0.956,1000,10,"lognorm"
0.5,404.406436784435,400.394805776979,452.431556817393,447.342398503344,0.489,0.949,1000,10,"lognorm"
0.525,417.634026501138,400.394805776979,452.431556817393,447.342398503344,0.472,0.936,1000,10,"lognorm"
0.55,431.056239238456,400.394805776979,452.431556817393,447.342398503344,0.455,0.903,1000,10,"lognorm"
0.575,445.552045719882,400.394805776979,452.431556817393,447.342398503344,0.431,0.797,1000,10,"lognorm"
0.6,459.785421908877,400.394805776979,452.431556817393,447.342398503344,0.399,0.088,1000,10,"lognorm"
0.625,475.085494664714,400.394805776979,452.431556817393,447.342398503344,0.366,0.061,1000,10,"lognorm"
0.65,490.940859228834,400.394805776979,452.431556817393,447.342398503344,0.35,0.047,1000,10,"lognorm"
0.675,508.940651528126,400.394805776979,452.431556817393,447.342398503344,0.318,0.035,1000,10,"lognorm"
0.7,528.411058458002,400.394805776979,452.431556817393,447.342398503344,0.294,0.03,1000,10,"lognorm"
0.725,545.39420353935,400.394805776979,452.431556817393,447.342398503344,0.267,0.024,1000,10,"lognorm"
0.75,567.456645071313,400.394805776979,452.431556817393,447.342398503344,0.235,0.019,1000,10,"lognorm"
0.775,591.142219476201,400.394805776979,452.431556817393,447.342398503344,0.214,0.013,1000,10,"lognorm"
0.8,618.397003519279,400.394805776979,452.431556817393,447.342398503344,0.191,0.012,1000,10,"lognorm"
0.825,644.915792652214,400.394805776979,452.431556817393,447.342398503344,0.168,0.01,1000,10,"lognorm"
0.85,682.620675459037,400.394805776979,452.431556817393,447.342398503344,0.144,0.008,1000,10,"lognorm"
0.875,716.068668016437,400.394805776979,452.431556817393,447.342398503344,0.121,0.004,1000,10,"lognorm"
0.9,763.283022678979,400.394805776979,452.431556817393,447.342398503344,0.099,0.003,1000,10,"lognorm"
0.1,212.174976018983,400.406606962432,454.993489875283,471.381416317179,0.906,0.999,1000,10,"lognorm"
0.125,226.209690974297,400.406606962432,454.993489875283,471.381416317179,0.878,0.999,1000,10,"lognorm"
0.15,240.02010691149,400.406606962432,454.993489875283,471.381416317179,0.855,0.998,1000,10,"lognorm"
0.175,252.89186496701,400.406606962432,454.993489875283,471.381416317179,0.824,0.996,1000,10,"lognorm"
0.2,264.442361235886,400.406606962432,454.993489875283,471.381416317179,0.795,0.992,1000,10,"lognorm"
0.225,277.672298822049,400.406606962432,454.993489875283,471.381416317179,0.762,0.992,1000,10,"lognorm"
0.25,288.096964883889,400.406606962432,454.993489875283,471.381416317179,0.742,0.991,1000,10,"lognorm"
0.275,299.677280075402,400.406606962432,454.993489875283,471.381416317179,0.724,0.987,1000,10,"lognorm"
0.3,311.33354887476,400.406606962432,454.993489875283,471.381416317179,0.7,0.987,1000,10,"lognorm"
0.325,323.017454973467,400.406606962432,454.993489875283,471.381416317179,0.67,0.985,1000,10,"lognorm"
0.35,335.569342299749,400.406606962432,454.993489875283,471.381416317179,0.653,0.979,1000,10,"lognorm"
0.375,346.065653398334,400.406606962432,454.993489875283,471.381416317179,0.626,0.978,1000,10,"lognorm"
0.4,357.287354040076,400.406606962432,454.993489875283,471.381416317179,0.604,0.975,1000,10,"lognorm"
0.425,368.413672965098,400.406606962432,454.993489875283,471.381416317179,0.571,0.972,1000,10,"lognorm"
0.45,380.092793346818,400.406606962432,454.993489875283,471.381416317179,0.542,0.964,1000,10,"lognorm"
0.475,392.564519289872,400.406606962432,454.993489875283,471.381416317179,0.514,0.953,1000,10,"lognorm"
0.5,404.406436784435,400.406606962432,454.993489875283,471.381416317179,0.49,0.951,1000,10,"lognorm"
0.525,417.634026501138,400.406606962432,454.993489875283,471.381416317179,0.461,0.943,1000,10,"lognorm"
0.55,431.056239238456,400.406606962432,454.993489875283,471.381416317179,0.444,0.931,1000,10,"lognorm"
0.575,445.552045719882,400.406606962432,454.993489875283,471.381416317179,0.419,0.909,1000,10,"lognorm"
0.6,459.785421908877,400.406606962432,454.993489875283,471.381416317179,0.39,0.866,1000,10,"lognorm"
0.625,475.085494664714,400.406606962432,454.993489875283,471.381416317179,0.366,0.108,1000,10,"lognorm"
0.65,490.940859228834,400.406606962432,454.993489875283,471.381416317179,0.34,0.071,1000,10,"lognorm"
0.675,508.940651528126,400.406606962432,454.993489875283,471.381416317179,0.324,0.056,1000,10,"lognorm"
0.7,528.411058458002,400.406606962432,454.993489875283,471.381416317179,0.304,0.043,1000,10,"lognorm"
0.725,545.39420353935,400.406606962432,454.993489875283,471.381416317179,0.274,0.038,1000,10,"lognorm"
0.75,567.456645071313,400.406606962432,454.993489875283,471.381416317179,0.248,0.033,1000,10,"lognorm"
0.775,591.142219476201,400.406606962432,454.993489875283,471.381416317179,0.23,0.026,1000,10,"lognorm"
0.8,618.397003519279,400.406606962432,454.993489875283,471.381416317179,0.199,0.019,1000,10,"lognorm"
0.825,644.915792652214,400.406606962432,454.993489875283,471.381416317179,0.175,0.016,1000,10,"lognorm"
0.85,682.620675459037,400.406606962432,454.993489875283,471.381416317179,0.147,0.012,1000,10,"lognorm"
0.875,716.068668016437,400.406606962432,454.993489875283,471.381416317179,0.126,0.011,1000,10,"lognorm"
0.9,763.283022678979,400.406606962432,454.993489875283,471.381416317179,0.096,0.008,1000,10,"lognorm"
0.1,212.174976018983,414.109316364717,467.98773271904,468.484636667916,0.906,0.999,1000,10,"lognorm"
0.125,226.209690974297,414.109316364717,467.98773271904,468.484636667916,0.882,0.997,1000,10,"lognorm"
0.15,240.02010691149,414.109316364717,467.98773271904,468.484636667916,0.852,0.997,1000,10,"lognorm"
0.175,252.89186496701,414.109316364717,467.98773271904,468.484636667916,0.833,0.996,1000,10,"lognorm"
0.2,264.442361235886,414.109316364717,467.98773271904,468.484636667916,0.804,0.994,1000,10,"lognorm"
0.225,277.672298822049,414.109316364717,467.98773271904,468.484636667916,0.773,0.991,1000,10,"lognorm"
0.25,288.096964883889,414.109316364717,467.98773271904,468.484636667916,0.751,0.99,1000,10,"lognorm"
0.275,299.677280075402,414.109316364717,467.98773271904,468.484636667916,0.732,0.989,1000,10,"lognorm"
0.3,311.33354887476,414.109316364717,467.98773271904,468.484636667916,0.706,0.987,1000,10,"lognorm"
0.325,323.017454973467,414.109316364717,467.98773271904,468.484636667916,0.68,0.984,1000,10,"lognorm"
0.35,335.569342299749,414.109316364717,467.98773271904,468.484636667916,0.651,0.979,1000,10,"lognorm"
0.375,346.065653398334,414.109316364717,467.98773271904,468.484636667916,0.622,0.977,1000,10,"lognorm"
0.4,357.287354040076,414.109316364717,467.98773271904,468.484636667916,0.607,0.975,1000,10,"lognorm"
0.425,368.413672965098,414.109316364717,467.98773271904,468.484636667916,0.594,0.968,1000,10,"lognorm"
0.45,380.092793346818,414.109316364717,467.98773271904,468.484636667916,0.571,0.965,1000,10,"lognorm"
0.475,392.564519289872,414.109316364717,467.98773271904,468.484636667916,0.544,0.957,1000,10,"lognorm"
0.5,404.406436784435,414.109316364717,467.98773271904,468.484636667916,0.524,0.95,1000,10,"lognorm"
0.525,417.634026501138,414.109316364717,467.98773271904,468.484636667916,0.497,0.94,1000,10,"lognorm"
0.55,431.056239238456,414.109316364717,467.98773271904,468.484636667916,0.462,0.926,1000,10,"lognorm"
0.575,445.552045719882,414.109316364717,467.98773271904,468.484636667916,0.442,0.902,1000,10,"lognorm"
0.6,459.785421908877,414.109316364717,467.98773271904,468.484636667916,0.413,0.863,1000,10,"lognorm"
0.625,475.085494664714,414.109316364717,467.98773271904,468.484636667916,0.384,0.101,1000,10,"lognorm"
0.65,490.940859228834,414.109316364717,467.98773271904,468.484636667916,0.359,0.07,1000,10,"lognorm"
0.675,508.940651528126,414.109316364717,467.98773271904,468.484636667916,0.334,0.051,1000,10,"lognorm"
0.7,528.411058458002,414.109316364717,467.98773271904,468.484636667916,0.314,0.043,1000,10,"lognorm"
0.725,545.39420353935,414.109316364717,467.98773271904,468.484636667916,0.3,0.039,1000,10,"lognorm"
0.75,567.456645071313,414.109316364717,467.98773271904,468.484636667916,0.271,0.029,1000,10,"lognorm"
0.775,591.142219476201,414.109316364717,467.98773271904,468.484636667916,0.249,0.027,1000,10,"lognorm"
0.8,618.397003519279,414.109316364717,467.98773271904,468.484636667916,0.232,0.022,1000,10,"lognorm"
0.825,644.915792652214,414.109316364717,467.98773271904,468.484636667916,0.198,0.018,1000,10,"lognorm"
0.85,682.620675459037,414.109316364717,467.98773271904,468.484636667916,0.172,0.013,1000,10,"lognorm"
0.875,716.068668016437,414.109316364717,467.98773271904,468.484636667916,0.15,0.007,1000,10,"lognorm"
0.9,763.283022678979,414.109316364717,467.98773271904,468.484636667916,0.115,0.006,1000,10,"lognorm"
0.1,212.174976018983,415.374268828626,464.233615149567,463.569495565085,0.907,1,1000,10,"lognorm"
0.125,226.209690974297,415.374268828626,464.233615149567,463.569495565085,0.881,0.999,1000,10,"lognorm"
0.15,240.02010691149,415.374268828626,464.233615149567,463.569495565085,0.854,0.999,1000,10,"lognorm"
0.175,252.89186496701,415.374268828626,464.233615149567,463.569495565085,0.829,0.999,1000,10,"lognorm"
0.2,264.442361235886,415.374268828626,464.233615149567,463.569495565085,0.811,0.997,1000,10,"lognorm"
0.225,277.672298822049,415.374268828626,464.233615149567,463.569495565085,0.78,0.995,1000,10,"lognorm"
0.25,288.096964883889,415.374268828626,464.233615149567,463.569495565085,0.755,0.993,1000,10,"lognorm"
0.275,299.677280075402,415.374268828626,464.233615149567,463.569495565085,0.729,0.993,1000,10,"lognorm"
0.3,311.33354887476,415.374268828626,464.233615149567,463.569495565085,0.701,0.99,1000,10,"lognorm"
0.325,323.017454973467,415.374268828626,464.233615149567,463.569495565085,0.675,0.988,1000,10,"lognorm"
0.35,335.569342299749,415.374268828626,464.233615149567,463.569495565085,0.652,0.983,1000,10,"lognorm"
0.375,346.065653398334,415.374268828626,464.233615149567,463.569495565085,0.629,0.982,1000,10,"lognorm"
0.4,357.287354040076,415.374268828626,464.233615149567,463.569495565085,0.608,0.976,1000,10,"lognorm"
0.425,368.413672965098,415.374268828626,464.233615149567,463.569495565085,0.584,0.97,1000,10,"lognorm"
0.45,380.092793346818,415.374268828626,464.233615149567,463.569495565085,0.56,0.963,1000,10,"lognorm"
0.475,392.564519289872,415.374268828626,464.233615149567,463.569495565085,0.54,0.961,1000,10,"lognorm"
0.5,404.406436784435,415.374268828626,464.233615149567,463.569495565085,0.517,0.955,1000,10,"lognorm"
0.525,417.634026501138,415.374268828626,464.233615149567,463.569495565085,0.494,0.946,1000,10,"lognorm"
0.55,431.056239238456,415.374268828626,464.233615149567,463.569495565085,0.472,0.935,1000,10,"lognorm"
0.575,445.552045719882,415.374268828626,464.233615149567,463.569495565085,0.442,0.9,1000,10,"lognorm"
0.6,459.785421908877,415.374268828626,464.233615149567,463.569495565085,0.419,0.835,1000,10,"lognorm"
0.625,475.085494664714,415.374268828626,464.233615149567,463.569495565085,0.388,0.087,1000,10,"lognorm"
0.65,490.940859228834,415.374268828626,464.233615149567,463.569495565085,0.363,0.06,1000,10,"lognorm"
0.675,508.940651528126,415.374268828626,464.233615149567,463.569495565085,0.343,0.044,1000,10,"lognorm"
0.7,528.411058458002,415.374268828626,464.233615149567,463.569495565085,0.325,0.036,1000,10,"lognorm"
0.725,545.39420353935,415.374268828626,464.233615149567,463.569495565085,0.302,0.028,1000,10,"lognorm"
0.75,567.456645071313,415.374268828626,464.233615149567,463.569495565085,0.26,0.025,1000,10,"lognorm"
0.775,591.142219476201,415.374268828626,464.233615149567,463.569495565085,0.232,0.019,1000,10,"lognorm"
0.8,618.397003519279,415.374268828626,464.233615149567,463.569495565085,0.204,0.015,1000,10,"lognorm"
0.825,644.915792652214,415.374268828626,464.233615149567,463.569495565085,0.178,0.009,1000,10,"lognorm"
0.85,682.620675459037,415.374268828626,464.233615149567,463.569495565085,0.158,0.007,1000,10,"lognorm"
0.875,716.068668016437,415.374268828626,464.233615149567,463.569495565085,0.132,0.004,1000,10,"lognorm"
0.9,763.283022678979,415.374268828626,464.233615149567,463.569495565085,0.105,0.003,1000,10,"lognorm"
0.1,212.174976018983,395.370239689839,450.590251619941,455.346786553069,0.892,0.999,1000,10,"lognorm"
0.125,226.209690974297,395.370239689839,450.590251619941,455.346786553069,0.861,0.998,1000,10,"lognorm"
0.15,240.02010691149,395.370239689839,450.590251619941,455.346786553069,0.837,0.997,1000,10,"lognorm"
0.175,252.89186496701,395.370239689839,450.590251619941,455.346786553069,0.812,0.995,1000,10,"lognorm"
0.2,264.442361235886,395.370239689839,450.590251619941,455.346786553069,0.787,0.993,1000,10,"lognorm"
0.225,277.672298822049,395.370239689839,450.590251619941,455.346786553069,0.768,0.992,1000,10,"lognorm"
0.25,288.096964883889,395.370239689839,450.590251619941,455.346786553069,0.742,0.991,1000,10,"lognorm"
0.275,299.677280075402,395.370239689839,450.590251619941,455.346786553069,0.716,0.988,1000,10,"lognorm"
0.3,311.33354887476,395.370239689839,450.590251619941,455.346786553069,0.69,0.984,1000,10,"lognorm"
0.325,323.017454973467,395.370239689839,450.590251619941,455.346786553069,0.666,0.982,1000,10,"lognorm"
0.35,335.569342299749,395.370239689839,450.590251619941,455.346786553069,0.642,0.978,1000,10,"lognorm"
0.375,346.065653398334,395.370239689839,450.590251619941,455.346786553069,0.61,0.976,1000,10,"lognorm"
0.4,357.287354040076,395.370239689839,450.590251619941,455.346786553069,0.59,0.973,1000,10,"lognorm"
0.425,368.413672965098,395.370239689839,450.590251619941,455.346786553069,0.567,0.968,1000,10,"lognorm"
0.45,380.092793346818,395.370239689839,450.590251619941,455.346786553069,0.54,0.963,1000,10,"lognorm"
0.475,392.564519289872,395.370239689839,450.590251619941,455.346786553069,0.506,0.953,1000,10,"lognorm"
0.5,404.406436784435,395.370239689839,450.590251619941,455.346786553069,0.48,0.944,1000,10,"lognorm"
0.525,417.634026501138,395.370239689839,450.590251619941,455.346786553069,0.453,0.92,1000,10,"lognorm"
0.55,431.056239238456,395.370239689839,450.590251619941,455.346786553069,0.428,0.899,1000,10,"lognorm"
0.575,445.552045719882,395.370239689839,450.590251619941,455.346786553069,0.412,0.853,1000,10,"lognorm"
0.6,459.785421908877,395.370239689839,450.590251619941,455.346786553069,0.383,0.097,1000,10,"lognorm"
0.625,475.085494664714,395.370239689839,450.590251619941,455.346786553069,0.361,0.068,1000,10,"lognorm"
0.65,490.940859228834,395.370239689839,450.590251619941,455.346786553069,0.339,0.052,1000,10,"lognorm"
0.675,508.940651528126,395.370239689839,450.590251619941,455.346786553069,0.315,0.038,1000,10,"lognorm"
0.7,528.411058458002,395.370239689839,450.590251619941,455.346786553069,0.288,0.032,1000,10,"lognorm"
0.725,545.39420353935,395.370239689839,450.590251619941,455.346786553069,0.271,0.031,1000,10,"lognorm"
0.75,567.456645071313,395.370239689839,450.590251619941,455.346786553069,0.251,0.026,1000,10,"lognorm"
0.775,591.142219476201,395.370239689839,450.590251619941,455.346786553069,0.224,0.023,1000,10,"lognorm"
0.8,618.397003519279,395.370239689839,450.590251619941,455.346786553069,0.195,0.019,1000,10,"lognorm"
0.825,644.915792652214,395.370239689839,450.590251619941,455.346786553069,0.177,0.016,1000,10,"lognorm"
0.85,682.620675459037,395.370239689839,450.590251619941,455.346786553069,0.144,0.012,1000,10,"lognorm"
0.875,716.068668016437,395.370239689839,450.590251619941,455.346786553069,0.124,0.009,1000,10,"lognorm"
0.9,763.283022678979,395.370239689839,450.590251619941,455.346786553069,0.096,0.007,1000,10,"lognorm"
0.1,212.174976018983,391.767514122477,450.5033285006,454.484343043557,0.898,0.999,1000,10,"lognorm"
0.125,226.209690974297,391.767514122477,450.5033285006,454.484343043557,0.875,0.999,1000,10,"lognorm"
0.15,240.02010691149,391.767514122477,450.5033285006,454.484343043557,0.848,0.998,1000,10,"lognorm"
