"t_pct","t_num","M","mu","C","pre_vote","post_vote","N","R","B_func"
0.825,645.381999204388,386.959315527407,437.812403353705,439.01154243702,0.13,0.01,100,3,"lognorm"
0.85,678.938863574557,386.959315527407,437.812403353705,439.01154243702,0.12,0.01,100,3,"lognorm"
0.875,711.974288428362,386.959315527407,437.812403353705,439.01154243702,0.1,0,100,3,"lognorm"
0.9,762.380906801475,386.959315527407,437.812403353705,439.01154243702,0.07,0,100,3,"lognorm"
0.1,211.619297074373,423.80412283322,457.496963667915,459.320109494704,0.91,1,100,3,"lognorm"
0.125,225.059081077357,423.80412283322,457.496963667915,459.320109494704,0.89,0.99,100,3,"lognorm"
0.15,238.339934916992,423.80412283322,457.496963667915,459.320109494704,0.87,0.99,100,3,"lognorm"
0.175,250.171369324723,423.80412283322,457.496963667915,459.320109494704,0.83,0.99,100,3,"lognorm"
0.2,262.503332069321,423.80412283322,457.496963667915,459.320109494704,0.78,0.98,100,3,"lognorm"
0.225,274.780396379499,423.80412283322,457.496963667915,459.320109494704,0.76,0.98,100,3,"lognorm"
0.25,287.271127877453,423.80412283322,457.496963667915,459.320109494704,0.75,0.98,100,3,"lognorm"
0.275,298.589450166943,423.80412283322,457.496963667915,459.320109494704,0.73,0.98,100,3,"lognorm"
0.3,309.789965596329,423.80412283322,457.496963667915,459.320109494704,0.7,0.98,100,3,"lognorm"
0.325,322.032099888508,423.80412283322,457.496963667915,459.320109494704,0.68,0.97,100,3,"lognorm"
0.35,331.442913627957,423.80412283322,457.496963667915,459.320109494704,0.67,0.95,100,3,"lognorm"
0.375,342.800768713159,423.80412283322,457.496963667915,459.320109494704,0.63,0.93,100,3,"lognorm"
0.4,355.380384244077,423.80412283322,457.496963667915,459.320109494704,0.62,0.93,100,3,"lognorm"
0.425,367.332815866736,423.80412283322,457.496963667915,459.320109494704,0.61,0.92,100,3,"lognorm"
0.45,378.357239586519,423.80412283322,457.496963667915,459.320109494704,0.6,0.92,100,3,"lognorm"
0.475,391.132960807786,423.80412283322,457.496963667915,459.320109494704,0.57,0.92,100,3,"lognorm"
0.5,403.997048746915,423.80412283322,457.496963667915,459.320109494704,0.55,0.9,100,3,"lognorm"
0.525,416.583572179603,423.80412283322,457.496963667915,459.320109494704,0.53,0.87,100,3,"lognorm"
0.55,429.708609178777,423.80412283322,457.496963667915,459.320109494704,0.49,0.82,100,3,"lognorm"
0.575,443.620786514793,423.80412283322,457.496963667915,459.320109494704,0.44,0.76,100,3,"lognorm"
0.6,456.948184947568,423.80412283322,457.496963667915,459.320109494704,0.42,0.71,100,3,"lognorm"
0.625,474.66176216973,423.80412283322,457.496963667915,459.320109494704,0.4,0.26,100,3,"lognorm"
0.65,491.07319763738,423.80412283322,457.496963667915,459.320109494704,0.36,0.18,100,3,"lognorm"
0.675,506.603821405523,423.80412283322,457.496963667915,459.320109494704,0.35,0.14,100,3,"lognorm"
0.7,524.305822627083,423.80412283322,457.496963667915,459.320109494704,0.31,0.11,100,3,"lognorm"
0.725,542.572964105613,423.80412283322,457.496963667915,459.320109494704,0.31,0.1,100,3,"lognorm"
0.75,566.443674556347,423.80412283322,457.496963667915,459.320109494704,0.27,0.05,100,3,"lognorm"
0.775,590.032616093069,423.80412283322,457.496963667915,459.320109494704,0.22,0.01,100,3,"lognorm"
0.8,617.45843563006,423.80412283322,457.496963667915,459.320109494704,0.19,0.01,100,3,"lognorm"
0.825,645.381999204388,423.80412283322,457.496963667915,459.320109494704,0.17,0.01,100,3,"lognorm"
0.85,678.938863574557,423.80412283322,457.496963667915,459.320109494704,0.14,0,100,3,"lognorm"
0.875,711.974288428362,423.80412283322,457.496963667915,459.320109494704,0.13,0,100,3,"lognorm"
0.9,762.380906801475,423.80412283322,457.496963667915,459.320109494704,0.11,0,100,3,"lognorm"
0.1,211.619297074373,429.932426736796,444.493859857798,453.47241580301,0.9,0.99,100,3,"lognorm"
0.125,225.059081077357,429.932426736796,444.493859857798,453.47241580301,0.87,0.99,100,3,"lognorm"
0.15,238.339934916992,429.932426736796,444.493859857798,453.47241580301,0.85,0.99,100,3,"lognorm"
0.175,250.171369324723,429.932426736796,444.493859857798,453.47241580301,0.82,0.98,100,3,"lognorm"
0.2,262.503332069321,429.932426736796,444.493859857798,453.47241580301,0.77,0.97,100,3,"lognorm"
0.225,274.780396379499,429.932426736796,444.493859857798,453.47241580301,0.75,0.97,100,3,"lognorm"
0.25,287.271127877453,429.932426736796,444.493859857798,453.47241580301,0.73,0.96,100,3,"lognorm"
0.275,298.589450166943,429.932426736796,444.493859857798,453.47241580301,0.72,0.96,100,3,"lognorm"
0.3,309.789965596329,429.932426736796,444.493859857798,453.47241580301,0.7,0.96,100,3,"lognorm"
0.325,322.032099888508,429.932426736796,444.493859857798,453.47241580301,0.66,0.95,100,3,"lognorm"
0.35,331.442913627957,429.932426736796,444.493859857798,453.47241580301,0.61,0.94,100,3,"lognorm"
0.375,342.800768713159,429.932426736796,444.493859857798,453.47241580301,0.6,0.92,100,3,"lognorm"
0.4,355.380384244077,429.932426736796,444.493859857798,453.47241580301,0.59,0.88,100,3,"lognorm"
0.425,367.332815866736,429.932426736796,444.493859857798,453.47241580301,0.59,0.88,100,3,"lognorm"
0.45,378.357239586519,429.932426736796,444.493859857798,453.47241580301,0.56,0.88,100,3,"lognorm"
0.475,391.132960807786,429.932426736796,444.493859857798,453.47241580301,0.54,0.86,100,3,"lognorm"
0.5,403.997048746915,429.932426736796,444.493859857798,453.47241580301,0.52,0.86,100,3,"lognorm"
0.525,416.583572179603,429.932426736796,444.493859857798,453.47241580301,0.5,0.83,100,3,"lognorm"
0.55,429.708609178777,429.932426736796,444.493859857798,453.47241580301,0.5,0.78,100,3,"lognorm"
0.575,443.620786514793,429.932426736796,444.493859857798,453.47241580301,0.5,0.67,100,3,"lognorm"
0.6,456.948184947568,429.932426736796,444.493859857798,453.47241580301,0.45,0.24,100,3,"lognorm"
0.625,474.66176216973,429.932426736796,444.493859857798,453.47241580301,0.4,0.15,100,3,"lognorm"
0.65,491.07319763738,429.932426736796,444.493859857798,453.47241580301,0.36,0.12,100,3,"lognorm"
0.675,506.603821405523,429.932426736796,444.493859857798,453.47241580301,0.35,0.12,100,3,"lognorm"
0.7,524.305822627083,429.932426736796,444.493859857798,453.47241580301,0.29,0.09,100,3,"lognorm"
0.725,542.572964105613,429.932426736796,444.493859857798,453.47241580301,0.28,0.09,100,3,"lognorm"
0.75,566.443674556347,429.932426736796,444.493859857798,453.47241580301,0.23,0.08,100,3,"lognorm"
0.775,590.032616093069,429.932426736796,444.493859857798,453.47241580301,0.2,0.06,100,3,"lognorm"
0.8,617.45843563006,429.932426736796,444.493859857798,453.47241580301,0.17,0.05,100,3,"lognorm"
0.825,645.381999204388,429.932426736796,444.493859857798,453.47241580301,0.15,0.05,100,3,"lognorm"
0.85,678.938863574557,429.932426736796,444.493859857798,453.47241580301,0.13,0.04,100,3,"lognorm"
0.875,711.974288428362,429.932426736796,444.493859857798,453.47241580301,0.12,0.02,100,3,"lognorm"
0.9,762.380906801475,429.932426736796,444.493859857798,453.47241580301,0.08,0.02,100,3,"lognorm"
0.1,211.619297074373,377.197392739099,442.811570366268,443.711018180621,0.87,0.99,100,3,"lognorm"
0.125,225.059081077357,377.197392739099,442.811570366268,443.711018180621,0.86,0.99,100,3,"lognorm"
0.15,238.339934916992,377.197392739099,442.811570366268,443.711018180621,0.86,0.99,100,3,"lognorm"
0.175,250.171369324723,377.197392739099,442.811570366268,443.711018180621,0.82,0.99,100,3,"lognorm"
0.2,262.503332069321,377.197392739099,442.811570366268,443.711018180621,0.8,0.99,100,3,"lognorm"
0.225,274.780396379499,377.197392739099,442.811570366268,443.711018180621,0.8,0.99,100,3,"lognorm"
0.25,287.271127877453,377.197392739099,442.811570366268,443.711018180621,0.74,0.97,100,3,"lognorm"
0.275,298.589450166943,377.197392739099,442.811570366268,443.711018180621,0.7,0.95,100,3,"lognorm"
0.3,309.789965596329,377.197392739099,442.811570366268,443.711018180621,0.69,0.94,100,3,"lognorm"
0.325,322.032099888508,377.197392739099,442.811570366268,443.711018180621,0.66,0.93,100,3,"lognorm"
0.35,331.442913627957,377.197392739099,442.811570366268,443.711018180621,0.64,0.92,100,3,"lognorm"
0.375,342.800768713159,377.197392739099,442.811570366268,443.711018180621,0.61,0.92,100,3,"lognorm"
0.4,355.380384244077,377.197392739099,442.811570366268,443.711018180621,0.56,0.9,100,3,"lognorm"
0.425,367.332815866736,377.197392739099,442.811570366268,443.711018180621,0.53,0.89,100,3,"lognorm"
0.45,378.357239586519,377.197392739099,442.811570366268,443.711018180621,0.5,0.85,100,3,"lognorm"
0.475,391.132960807786,377.197392739099,442.811570366268,443.711018180621,0.47,0.79,100,3,"lognorm"
0.5,403.997048746915,377.197392739099,442.811570366268,443.711018180621,0.43,0.78,100,3,"lognorm"
0.525,416.583572179603,377.197392739099,442.811570366268,443.711018180621,0.42,0.68,100,3,"lognorm"
0.55,429.708609178777,377.197392739099,442.811570366268,443.711018180621,0.42,0.65,100,3,"lognorm"
0.575,443.620786514793,377.197392739099,442.811570366268,443.711018180621,0.38,0.51,100,3,"lognorm"
0.6,456.948184947568,377.197392739099,442.811570366268,443.711018180621,0.36,0.26,100,3,"lognorm"
0.625,474.66176216973,377.197392739099,442.811570366268,443.711018180621,0.33,0.18,100,3,"lognorm"
0.65,491.07319763738,377.197392739099,442.811570366268,443.711018180621,0.31,0.14,100,3,"lognorm"
0.675,506.603821405523,377.197392739099,442.811570366268,443.711018180621,0.3,0.13,100,3,"lognorm"
0.7,524.305822627083,377.197392739099,442.811570366268,443.711018180621,0.27,0.12,100,3,"lognorm"
0.725,542.572964105613,377.197392739099,442.811570366268,443.711018180621,0.26,0.09,100,3,"lognorm"
0.75,566.443674556347,377.197392739099,442.811570366268,443.711018180621,0.24,0.08,100,3,"lognorm"
0.775,590.032616093069,377.197392739099,442.811570366268,443.711018180621,0.21,0.08,100,3,"lognorm"
0.8,617.45843563006,377.197392739099,442.811570366268,443.711018180621,0.18,0.07,100,3,"lognorm"
0.825,645.381999204388,377.197392739099,442.811570366268,443.711018180621,0.15,0.04,100,3,"lognorm"
0.85,678.938863574557,377.197392739099,442.811570366268,443.711018180621,0.12,0.02,100,3,"lognorm"
0.875,711.974288428362,377.197392739099,442.811570366268,443.711018180621,0.11,0.02,100,3,"lognorm"
0.9,762.380906801475,377.197392739099,442.811570366268,443.711018180621,0.06,0,100,3,"lognorm"
0.1,211.619297074373,381.358008351114,454.983756935685,464.732593779021,0.91,1,100,3,"lognorm"
0.125,225.059081077357,381.358008351114,454.983756935685,464.732593779021,0.9,1,100,3,"lognorm"
0.15,238.339934916992,381.358008351114,454.983756935685,464.732593779021,0.86,1,100,3,"lognorm"
0.175,250.171369324723,381.358008351114,454.983756935685,464.732593779021,0.82,1,100,3,"lognorm"
0.2,262.503332069321,381.358008351114,454.983756935685,464.732593779021,0.81,1,100,3,"lognorm"
0.225,274.780396379499,381.358008351114,454.983756935685,464.732593779021,0.79,1,100,3,"lognorm"
0.25,287.271127877453,381.358008351114,454.983756935685,464.732593779021,0.75,1,100,3,"lognorm"
0.275,298.589450166943,381.358008351114,454.983756935685,464.732593779021,0.75,0.99,100,3,"lognorm"
0.3,309.789965596329,381.358008351114,454.983756935685,464.732593779021,0.72,0.98,100,3,"lognorm"
0.325,322.032099888508,381.358008351114,454.983756935685,464.732593779021,0.68,0.98,100,3,"lognorm"
0.35,331.442913627957,381.358008351114,454.983756935685,464.732593779021,0.66,0.97,100,3,"lognorm"
0.375,342.800768713159,381.358008351114,454.983756935685,464.732593779021,0.61,0.97,100,3,"lognorm"
0.4,355.380384244077,381.358008351114,454.983756935685,464.732593779021,0.56,0.94,100,3,"lognorm"
0.425,367.332815866736,381.358008351114,454.983756935685,464.732593779021,0.54,0.91,100,3,"lognorm"
0.45,378.357239586519,381.358008351114,454.983756935685,464.732593779021,0.51,0.89,100,3,"lognorm"
0.475,391.132960807786,381.358008351114,454.983756935685,464.732593779021,0.49,0.89,100,3,"lognorm"
0.5,403.997048746915,381.358008351114,454.983756935685,464.732593779021,0.47,0.88,100,3,"lognorm"
0.525,416.583572179603,381.358008351114,454.983756935685,464.732593779021,0.42,0.84,100,3,"lognorm"
0.55,429.708609178777,381.358008351114,454.983756935685,464.732593779021,0.41,0.79,100,3,"lognorm"
0.575,443.620786514793,381.358008351114,454.983756935685,464.732593779021,0.4,0.76,100,3,"lognorm"
0.6,456.948184947568,381.358008351114,454.983756935685,464.732593779021,0.38,0.61,100,3,"lognorm"
0.625,474.66176216973,381.358008351114,454.983756935685,464.732593779021,0.34,0.16,100,3,"lognorm"
0.65,491.07319763738,381.358008351114,454.983756935685,464.732593779021,0.33,0.14,100,3,"lognorm"
0.675,506.603821405523,381.358008351114,454.983756935685,464.732593779021,0.28,0.1,100,3,"lognorm"
0.7,524.305822627083,381.358008351114,454.983756935685,464.732593779021,0.24,0.09,100,3,"lognorm"
0.725,542.572964105613,381.358008351114,454.983756935685,464.732593779021,0.23,0.08,100,3,"lognorm"
0.75,566.443674556347,381.358008351114,454.983756935685,464.732593779021,0.2,0.07,100,3,"lognorm"
0.775,590.032616093069,381.358008351114,454.983756935685,464.732593779021,0.18,0.05,100,3,"lognorm"
0.8,617.45843563006,381.358008351114,454.983756935685,464.732593779021,0.17,0.03,100,3,"lognorm"
0.825,645.381999204388,381.358008351114,454.983756935685,464.732593779021,0.14,0.02,100,3,"lognorm"
0.85,678.938863574557,381.358008351114,454.983756935685,464.732593779021,0.13,0.02,100,3,"lognorm"
0.875,711.974288428362,381.358008351114,454.983756935685,464.732593779021,0.12,0.02,100,3,"lognorm"
0.9,762.380906801475,381.358008351114,454.983756935685,464.732593779021,0.1,0.02,100,3,"lognorm"
0.1,211.619297074373,379.917159686032,440.118250908556,427.03688922307,0.89,0.99,100,3,"lognorm"
0.125,225.059081077357,379.917159686032,440.118250908556,427.03688922307,0.88,0.98,100,3,"lognorm"
0.15,238.339934916992,379.917159686032,440.118250908556,427.03688922307,0.85,0.98,100,3,"lognorm"
0.175,250.171369324723,379.917159686032,440.118250908556,427.03688922307,0.81,0.98,100,3,"lognorm"
0.2,262.503332069321,379.917159686032,440.118250908556,427.03688922307,0.78,0.98,100,3,"lognorm"
0.225,274.780396379499,379.917159686032,440.118250908556,427.03688922307,0.73,0.97,100,3,"lognorm"
0.25,287.271127877453,379.917159686032,440.118250908556,427.03688922307,0.72,0.96,100,3,"lognorm"
0.275,298.589450166943,379.917159686032,440.118250908556,427.03688922307,0.67,0.95,100,3,"lognorm"
0.3,309.789965596329,379.917159686032,440.118250908556,427.03688922307,0.65,0.94,100,3,"lognorm"
0.325,322.032099888508,379.917159686032,440.118250908556,427.03688922307,0.64,0.94,100,3,"lognorm"
0.35,331.442913627957,379.917159686032,440.118250908556,427.03688922307,0.62,0.93,100,3,"lognorm"
0.375,342.800768713159,379.917159686032,440.118250908556,427.03688922307,0.56,0.92,100,3,"lognorm"
0.4,355.380384244077,379.917159686032,440.118250908556,427.03688922307,0.54,0.89,100,3,"lognorm"
0.425,367.332815866736,379.917159686032,440.118250908556,427.03688922307,0.52,0.85,100,3,"lognorm"
0.45,378.357239586519,379.917159686032,440.118250908556,427.03688922307,0.51,0.8,100,3,"lognorm"
0.475,391.132960807786,379.917159686032,440.118250908556,427.03688922307,0.46,0.77,100,3,"lognorm"
0.5,403.997048746915,379.917159686032,440.118250908556,427.03688922307,0.45,0.73,100,3,"lognorm"
0.525,416.583572179603,379.917159686032,440.118250908556,427.03688922307,0.43,0.68,100,3,"lognorm"
0.55,429.708609178777,379.917159686032,440.118250908556,427.03688922307,0.41,0.61,100,3,"lognorm"
0.575,443.620786514793,379.917159686032,440.118250908556,427.03688922307,0.37,0.24,100,3,"lognorm"
0.6,456.948184947568,379.917159686032,440.118250908556,427.03688922307,0.36,0.2,100,3,"lognorm"
0.625,474.66176216973,379.917159686032,440.118250908556,427.03688922307,0.33,0.15,100,3,"lognorm"
0.65,491.07319763738,379.917159686032,440.118250908556,427.03688922307,0.27,0.1,100,3,"lognorm"
0.675,506.603821405523,379.917159686032,440.118250908556,427.03688922307,0.27,0.08,100,3,"lognorm"
0.7,524.305822627083,379.917159686032,440.118250908556,427.03688922307,0.26,0.06,100,3,"lognorm"
0.725,542.572964105613,379.917159686032,440.118250908556,427.03688922307,0.24,0.05,100,3,"lognorm"
0.75,566.443674556347,379.917159686032,440.118250908556,427.03688922307,0.21,0.03,100,3,"lognorm"
0.775,590.032616093069,379.917159686032,440.118250908556,427.03688922307,0.18,0.03,100,3,"lognorm"
0.8,617.45843563006,379.917159686032,440.118250908556,427.03688922307,0.17,0.03,100,3,"lognorm"
0.825,645.381999204388,379.917159686032,440.118250908556,427.03688922307,0.17,0.03,100,3,"lognorm"
0.85,678.938863574557,379.917159686032,440.118250908556,427.03688922307,0.14,0.01,100,3,"lognorm"
0.875,711.974288428362,379.917159686032,440.118250908556,427.03688922307,0.14,0.01,100,3,"lognorm"
0.9,762.380906801475,379.917159686032,440.118250908556,427.03688922307,0.08,0.01,100,3,"lognorm"
0.1,211.619297074373,427.682235477854,480.309496964659,462.270171523643,0.95,0.98,100,3,"lognorm"
0.125,225.059081077357,427.682235477854,480.309496964659,462.270171523643,0.92,0.98,100,3,"lognorm"
0.15,238.339934916992,427.682235477854,480.309496964659,462.270171523643,0.91,0.98,100,3,"lognorm"
0.175,250.171369324723,427.682235477854,480.309496964659,462.270171523643,0.89,0.98,100,3,"lognorm"
0.2,262.503332069321,427.682235477854,480.309496964659,462.270171523643,0.85,0.98,100,3,"lognorm"
0.225,274.780396379499,427.682235477854,480.309496964659,462.270171523643,0.83,0.97,100,3,"lognorm"
0.25,287.271127877453,427.682235477854,480.309496964659,462.270171523643,0.81,0.96,100,3,"lognorm"
0.275,298.589450166943,427.682235477854,480.309496964659,462.270171523643,0.79,0.96,100,3,"lognorm"
0.3,309.789965596329,427.682235477854,480.309496964659,462.270171523643,0.75,0.96,100,3,"lognorm"
0.325,322.032099888508,427.682235477854,480.309496964659,462.270171523643,0.74,0.95,100,3,"lognorm"
0.35,331.442913627957,427.682235477854,480.309496964659,462.270171523643,0.74,0.95,100,3,"lognorm"
0.375,342.800768713159,427.682235477854,480.309496964659,462.270171523643,0.71,0.92,100,3,"lognorm"
0.4,355.380384244077,427.682235477854,480.309496964659,462.270171523643,0.65,0.92,100,3,"lognorm"
0.425,367.332815866736,427.682235477854,480.309496964659,462.270171523643,0.62,0.91,100,3,"lognorm"
0.45,378.357239586519,427.682235477854,480.309496964659,462.270171523643,0.61,0.88,100,3,"lognorm"
0.475,391.132960807786,427.682235477854,480.309496964659,462.270171523643,0.59,0.88,100,3,"lognorm"
0.5,403.997048746915,427.682235477854,480.309496964659,462.270171523643,0.56,0.86,100,3,"lognorm"
0.525,416.583572179603,427.682235477854,480.309496964659,462.270171523643,0.55,0.85,100,3,"lognorm"
0.55,429.708609178777,427.682235477854,480.309496964659,462.270171523643,0.5,0.83,100,3,"lognorm"
0.575,443.620786514793,427.682235477854,480.309496964659,462.270171523643,0.47,0.8,100,3,"lognorm"
0.6,456.948184947568,427.682235477854,480.309496964659,462.270171523643,0.46,0.71,100,3,"lognorm"
0.625,474.66176216973,427.682235477854,480.309496964659,462.270171523643,0.45,0.25,100,3,"lognorm"
0.65,491.07319763738,427.682235477854,480.309496964659,462.270171523643,0.4,0.15,100,3,"lognorm"
0.675,506.603821405523,427.682235477854,480.309496964659,462.270171523643,0.36,0.12,100,3,"lognorm"
0.7,524.305822627083,427.682235477854,480.309496964659,462.270171523643,0.35,0.11,100,3,"lognorm"
0.725,542.572964105613,427.682235477854,480.309496964659,462.270171523643,0.34,0.08,100,3,"lognorm"
0.75,566.443674556347,427.682235477854,480.309496964659,462.270171523643,0.32,0.07,100,3,"lognorm"
0.775,590.032616093069,427.682235477854,480.309496964659,462.270171523643,0.31,0.06,100,3,"lognorm"
0.8,617.45843563006,427.682235477854,480.309496964659,462.270171523643,0.28,0.05,100,3,"lognorm"
0.825,645.381999204388,427.682235477854,480.309496964659,462.270171523643,0.25,0.04,100,3,"lognorm"
0.85,678.938863574557,427.682235477854,480.309496964659,462.270171523643,0.2,0.02,100,3,"lognorm"
0.875,711.974288428362,427.682235477854,480.309496964659,462.270171523643,0.14,0.02,100,3,"lognorm"
0.9,762.380906801475,427.682235477854,480.309496964659,462.270171523643,0.1,0.02,100,3,"lognorm"
0.1,211.619297074373,402.248351803531,420.624738312004,434.159352041067,0.84,0.99,100,3,"lognorm"
0.125,225.059081077357,402.248351803531,420.624738312004,434.159352041067,0.84,0.99,100,3,"lognorm"
0.15,238.339934916992,402.248351803531,420.624738312004,434.159352041067,0.81,0.99,100,3,"lognorm"
0.175,250.171369324723,402.248351803531,420.624738312004,434.159352041067,0.78,0.99,100,3,"lognorm"
0.2,262.503332069321,402.248351803531,420.624738312004,434.159352041067,0.77,0.98,100,3,"lognorm"
0.225,274.780396379499,402.248351803531,420.624738312004,434.159352041067,0.72,0.98,100,3,"lognorm"
0.25,287.271127877453,402.248351803531,420.624738312004,434.159352041067,0.71,0.96,100,3,"lognorm"
0.275,298.589450166943,402.248351803531,420.624738312004,434.159352041067,0.69,0.96,100,3,"lognorm"
0.3,309.789965596329,402.248351803531,420.624738312004,434.159352041067,0.63,0.96,100,3,"lognorm"
0.325,322.032099888508,402.248351803531,420.624738312004,434.159352041067,0.63,0.95,100,3,"lognorm"
0.35,331.442913627957,402.248351803531,420.624738312004,434.159352041067,0.61,0.93,100,3,"lognorm"
0.375,342.800768713159,402.248351803531,420.624738312004,434.159352041067,0.59,0.9,100,3,"lognorm"
0.4,355.380384244077,402.248351803531,420.624738312004,434.159352041067,0.58,0.87,100,3,"lognorm"
0.425,367.332815866736,402.248351803531,420.624738312004,434.159352041067,0.57,0.84,100,3,"lognorm"
0.45,378.357239586519,402.248351803531,420.624738312004,434.159352041067,0.54,0.83,100,3,"lognorm"
0.475,391.132960807786,402.248351803531,420.624738312004,434.159352041067,0.53,0.82,100,3,"lognorm"
0.5,403.997048746915,402.248351803531,420.624738312004,434.159352041067,0.5,0.78,100,3,"lognorm"
0.525,416.583572179603,402.248351803531,420.624738312004,434.159352041067,0.48,0.69,100,3,"lognorm"
0.55,429.708609178777,402.248351803531,420.624738312004,434.159352041067,0.47,0.55,100,3,"lognorm"
0.575,443.620786514793,402.248351803531,420.624738312004,434.159352041067,0.45,0.23,100,3,"lognorm"
0.6,456.948184947568,402.248351803531,420.624738312004,434.159352041067,0.42,0.21,100,3,"lognorm"
0.625,474.66176216973,402.248351803531,420.624738312004,434.159352041067,0.37,0.16,100,3,"lognorm"
0.65,491.07319763738,402.248351803531,420.624738312004,434.159352041067,0.33,0.14,100,3,"lognorm"
0.675,506.603821405523,402.248351803531,420.624738312004,434.159352041067,0.3,0.13,100,3,"lognorm"
0.7,524.305822627083,402.248351803531,420.624738312004,434.159352041067,0.29,0.1,100,3,"lognorm"
0.725,542.572964105613,402.248351803531,420.624738312004,434.159352041067,0.26,0.09,100,3,"lognorm"
0.75,566.443674556347,402.248351803531,420.624738312004,434.159352041067,0.21,0.06,100,3,"lognorm"
0.775,590.032616093069,402.248351803531,420.624738312004,434.159352041067,0.19,0.05,100,3,"lognorm"
0.8,617.45843563006,402.248351803531,420.624738312004,434.159352041067,0.16,0.04,100,3,"lognorm"
0.825,645.381999204388,402.248351803531,420.624738312004,434.159352041067,0.09,0.04,100,3,"lognorm"
0.85,678.938863574557,402.248351803531,420.624738312004,434.159352041067,0.09,0.01,100,3,"lognorm"
0.875,711.974288428362,402.248351803531,420.624738312004,434.159352041067,0.07,0.01,100,3,"lognorm"
0.9,762.380906801475,402.248351803531,420.624738312004,434.159352041067,0.03,0.01,100,3,"lognorm"
0.1,211.619297074373,372.635097205628,440.155438871176,444.988336487732,0.94,1,100,3,"lognorm"
0.125,225.059081077357,372.635097205628,440.155438871176,444.988336487732,0.9,1,100,3,"lognorm"
0.15,238.339934916992,372.635097205628,440.155438871176,444.988336487732,0.86,1,100,3,"lognorm"
0.175,250.171369324723,372.635097205628,440.155438871176,444.988336487732,0.84,1,100,3,"lognorm"
0.2,262.503332069321,372.635097205628,440.155438871176,444.988336487732,0.81,0.99,100,3,"lognorm"
0.225,274.780396379499,372.635097205628,440.155438871176,444.988336487732,0.8,0.99,100,3,"lognorm"
0.25,287.271127877453,372.635097205628,440.155438871176,444.988336487732,0.76,0.99,100,3,"lognorm"
0.275,298.589450166943,372.635097205628,440.155438871176,444.988336487732,0.73,0.99,100,3,"lognorm"
0.3,309.789965596329,372.635097205628,440.155438871176,444.988336487732,0.71,0.99,100,3,"lognorm"
